Source,Target,Type,Id,Weight
新世纪,不为人知,Directed,410,0.142857142857
新世纪,年,Directed,411,0.142857142857
宽,体型,Directed,412,0.142857142857
宽,米,Directed,413,0.142857142857
宽,代替,Directed,414,0.142857142857
宽,这条,Directed,415,0.142857142857
宽,才,Directed,416,0.142857142857
宽,优缺点,Directed,417,0.142857142857
装备,打出,Directed,418,0.0588235294118
装备,组合,Directed,419,0.0588235294118
装备,顶级,Directed,420,0.0588235294118
装备,一个,Directed,421,0.0588235294118
装备,好,Directed,422,0.0588235294118
装备,拍,Directed,423,0.0588235294118
装备,美军,Directed,424,0.0588235294118
装备,系统,Directed,425,0.0588235294118
装备,上身,Directed,426,0.0588235294118
装备,物品,Directed,427,0.0588235294118
装备,落后,Directed,428,0.0588235294118
装备,变化,Directed,429,0.0588235294118
线,关系,Directed,430,0.0526315789474
线,问题,Directed,431,0.105263157895
线,意思,Directed,432,0.0526315789474
线,上线,Directed,433,0.0526315789474
线,还,Directed,434,0.0526315789474
线,学费,Directed,435,0.0526315789474
线,城市,Directed,436,0.210526315789
线,怎么回事,Directed,437,0.0526315789474
线,是不是,Directed,438,0.0526315789474
线,社区,Directed,439,0.0526315789474
数学题,张,Directed,440,0.111111111111
数学题,更,Directed,441,0.111111111111
数学题,到底,Directed,442,0.111111111111
数学题,是否,Directed,443,0.111111111111
数学题,时,Directed,444,0.111111111111
数学题,一种,Directed,445,0.111111111111
骗局,才能,Directed,446,0.0833333333333
骗局,华为,Directed,447,0.0833333333333
骗局,知道,Directed,448,0.0833333333333
骗局,万,Directed,449,0.0833333333333
土狗,聪明,Directed,450,0.125
土狗,养成,Directed,451,0.125
土狗,怕,Directed,452,0.125
土狗,一个月,Directed,453,0.125
土狗,土狗,Directed,454,0.125
土狗,一种,Directed,455,0.125
爱好者,练,Directed,456,0.0434782608696
爱好者,这种,Directed,457,0.0434782608696
爱好者,心目,Directed,458,0.0434782608696
爱好者,保护,Directed,459,0.0434782608696
爱好者,是否,Directed,460,0.0434782608696
爱好者,教练,Directed,461,0.0434782608696
爱好者,作出,Directed,462,0.0434782608696
爱好者,男朋友,Directed,463,0.0434782608696
爱好者,说服,Directed,464,0.0434782608696
爱好者,抉择,Directed,465,0.0434782608696
爱好者,买,Directed,466,0.0434782608696
爱好者,创造,Directed,467,0.0434782608696
爱好者,明显,Directed,468,0.0434782608696
爱好者,自学,Directed,469,0.0434782608696
爱好者,入门,Directed,470,0.0434782608696
篮球,体系,Directed,471,0.027027027027
篮球,高手,Directed,472,0.027027027027
篮球,影响力,Directed,473,0.027027027027
篮球,竞赛,Directed,474,0.027027027027
篮球,说些,Directed,475,0.027027027027
篮球,爱好者,Directed,476,0.027027027027
篮球,界,Directed,477,0.027027027027
篮球,水平,Directed,478,0.027027027027
篮球,学校,Directed,479,0.027027027027
篮球,需要,Directed,480,0.027027027027
篮球,美国,Directed,481,0.027027027027
篮球,之间,Directed,482,0.027027027027
篮球,足球,Directed,483,0.0810810810811
篮球,史上,Directed,484,0.027027027027
篮球,游戏,Directed,485,0.027027027027
篮球,技巧,Directed,486,0.027027027027
篮球,意义,Directed,487,0.027027027027
篮球,借鉴,Directed,488,0.027027027027
篮球,技术,Directed,489,0.027027027027
篮球,无限,Directed,490,0.027027027027
篮球,运动员,Directed,491,0.027027027027
篮球,更,Directed,492,0.027027027027
篮球,观,Directed,493,0.027027027027
篮球,明星,Directed,494,0.0540540540541
篮球,男生,Directed,495,0.027027027027
篮球,解说,Directed,496,0.027027027027
篮球,知道,Directed,497,0.027027027027
反,伊斯兰,Directed,498,0.0384615384615
反,社会,Directed,499,0.115384615385
反,反,Directed,500,0.0384615384615
反,代码,Directed,501,0.0384615384615
反,淘宝,Directed,502,0.0384615384615
反,常识,Directed,503,0.0384615384615
反,移民,Directed,504,0.0384615384615
反,『,Directed,505,0.0384615384615
反,足球,Directed,506,0.0384615384615
反,动物,Directed,507,0.0384615384615
反,单,Directed,508,0.0384615384615
反,宗教,Directed,509,0.0384615384615
反,人类,Directed,510,0.0769230769231
反,方向,Directed,511,0.0384615384615
